"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"107","8.427003","host","3.6.0","USBHID","154","0010000000380f03000000001000a30000a300a300000000a300a3a3a300a3a3a300a3510000a300a300000000a300a3a3a300a3a3a300a3510000a30000a3000000000000000000000000000000000000000000000000008700","SET_REPORT Request"
"108","8.427306","3.6.0","host","USBHID","64","","SET_REPORT Response"
"109","8.466279","host","3.6.0","USBHID","154","0011000000380f03000000001000a60000a600a600000000a600a6a6a600a6a6a600a6530000a600a600000000a600a6a6a600a6a6a600a6530000a60000a6000000000000000000000000000000000000000000000000008200","SET_REPORT Request"
"110","8.466527","3.6.0","host","USBHID","64","","SET_REPORT Response"
"111","8.506159","host","3.6.0","USBHID","154","0012000000380f03000000001000a90000a900a900000000a900a9a9a900a9a9a900a9550000a900a900000000a900a9a9a900a9a9a900a9550000a90000a9000000000000000000000000000000000000000000000000008d00","SET_REPORT Request"
"112","8.506482","3.6.0","host","USBHID","64","","SET_REPORT Response"
"113","8.544011","host","3.6.0","USBHID","154","0013000000380f03000000001000ad0000ad00ad00000000ad00adadad00adadad00ad570000ad00ad00000000ad00adadad00adadad00ad570000ad0000ad000000000000000000000000000000000000000000000000008900","SET_REPORT Request"
"114","8.544339","3.6.0","host","USBHID","64","","SET_REPORT Response"
"115","8.585023","host","3.6.0","USBHID","154","0014000000380f03000000001000b00000b000b000000000b000b0b0b000b0b0b000b0580000b000b000000000b000b0b0b000b0b0b000b0580000b00000b0000000000000000000000000000000000000000000000000009400","SET_REPORT Request"
"116","8.585407","3.6.0","host","USBHID","64","","SET_REPORT Response"
"117","8.626551","host","3.6.0","USBHID","154","0015000000380f03000000001000b40000b400b400000000b400b4b4b400b4b4b400b45a0000b400b400000000b400b4b4b400b4b4b400b45a0000b40000b4000000000000000000000000000000000000000000000000009000","SET_REPORT Request"
"118","8.626856","3.6.0","host","USBHID","64","","SET_REPORT Response"
"119","8.666768","host","3.6.0","USBHID","154","0016000000380f03000000001000b70000b700b700000000b700b7b7b700b7b7b700b75c0000b700b700000000b700b7b7b700b7b7b700b75c0000b70000b7000000000000000000000000000000000000000000000000009300","SET_REPORT Request"
"120","8.667162","3.6.0","host","USBHID","64","","SET_REPORT Response"
