"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"795","23.206335","host","3.6.0","USBHID","154","000c000000380f0300000000107f7f007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4002ad4000000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"796","23.206674","3.6.0","host","USBHID","64","","SET_REPORT Response"
"797","23.247230","host","3.6.0","USBHID","154","000d000000380f030000000010aa5500aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa0055aa000000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"798","23.247614","3.6.0","host","USBHID","64","","SET_REPORT Response"
"799","23.287812","host","3.6.0","USBHID","154","000e000000380f030000000010d42a00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f007f7f000000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"800","23.288125","3.6.0","host","USBHID","64","","SET_REPORT Response"
"801","23.330142","host","3.6.0","USBHID","154","000f000000380f030000000010ff0000ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500aa55000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"802","23.330507","3.6.0","host","USBHID","64","","SET_REPORT Response"
"803","23.398867","host","3.6.0","USBHID","154","0010000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"804","23.399174","3.6.0","host","USBHID","64","","SET_REPORT Response"
"805","23.437874","host","3.6.0","USBHID","154","0011000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"806","23.438223","3.6.0","host","USBHID","64","","SET_REPORT Response"
"807","23.478715","host","3.6.0","USBHID","154","0012000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"808","23.479015","3.6.0","host","USBHID","64","","SET_REPORT Response"
"809","23.518466","host","3.6.0","USBHID","154","0013000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"810","23.518769","3.6.0","host","USBHID","64","","SET_REPORT Response"
"811","23.558926","host","3.6.0","USBHID","154","0014000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"812","23.559228","3.6.0","host","USBHID","64","","SET_REPORT Response"
"813","23.597987","host","3.6.0","USBHID","154","0015000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"814","23.598288","3.6.0","host","USBHID","64","","SET_REPORT Response"
"815","23.638707","host","3.6.0","USBHID","154","0016000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"816","23.639012","3.6.0","host","USBHID","64","","SET_REPORT Response"
"817","23.678957","host","3.6.0","USBHID","154","0017000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"818","23.679263","3.6.0","host","USBHID","64","","SET_REPORT Response"
"819","23.717117","host","3.6.0","USBHID","154","0018000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"820","23.717442","3.6.0","host","USBHID","64","","SET_REPORT Response"
"821","23.757991","host","3.6.0","USBHID","154","0019000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"822","23.758385","3.6.0","host","USBHID","64","","SET_REPORT Response"
"823","23.797373","host","3.6.0","USBHID","154","001a000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"824","23.797747","3.6.0","host","USBHID","64","","SET_REPORT Response"
"825","23.837133","host","3.6.0","USBHID","154","001b000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"826","23.837475","3.6.0","host","USBHID","64","","SET_REPORT Response"
"827","23.889741","host","3.6.0","USBHID","154","001c000000380f030000000010009f5f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f005f9f0000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"828","23.890087","3.6.0","host","USBHID","64","","SET_REPORT Response"
"829","23.930146","host","3.6.0","USBHID","154","001d000000380f03000000001000bf3f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f007f7f0000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"830","23.930465","3.6.0","host","USBHID","64","","SET_REPORT Response"
"831","23.997219","host","3.6.0","USBHID","154","001e000000380f03000000001000df1f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f009f5f0000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"832","23.997567","3.6.0","host","USBHID","64","","SET_REPORT Response"
"833","24.038106","host","3.6.0","USBHID","154","001f000000380f03000000001000ff0000ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00bf3f000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"834","24.038407","3.6.0","host","USBHID","64","","SET_REPORT Response"
"835","24.079073","host","3.6.0","USBHID","154","0000000000380f03000000001000ff0000ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00df1f000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"836","24.079370","3.6.0","host","USBHID","64","","SET_REPORT Response"
"837","24.118894","host","3.6.0","USBHID","154","0001000000380f0300000000102ad4002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff0000ff00000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"838","24.119274","3.6.0","host","USBHID","64","","SET_REPORT Response"
"839","24.157975","host","3.6.0","USBHID","154","0002000000380f03000000001055aa0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0000ff000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"840","24.158323","3.6.0","host","USBHID","64","","SET_REPORT Response"
"841","24.198531","host","3.6.0","USBHID","154","0003000000380f0300000000107f7f007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4002ad4000000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"842","24.198842","3.6.0","host","USBHID","64","","SET_REPORT Response"
"843","24.238953","host","3.6.0","USBHID","154","0004000000380f030000000010aa5500aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa0055aa000000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"844","24.239270","3.6.0","host","USBHID","64","","SET_REPORT Response"
"845","24.279551","host","3.6.0","USBHID","154","0005000000380f030000000010d42a00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f007f7f000000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"846","24.279853","3.6.0","host","USBHID","64","","SET_REPORT Response"
"847","24.319304","host","3.6.0","USBHID","154","0006000000380f030000000010ff0000ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500aa55000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"848","24.319616","3.6.0","host","USBHID","64","","SET_REPORT Response"
"849","24.358669","host","3.6.0","USBHID","154","0007000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"850","24.359039","3.6.0","host","USBHID","64","","SET_REPORT Response"
"851","24.397464","host","3.6.0","USBHID","154","0008000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"852","24.397789","3.6.0","host","USBHID","64","","SET_REPORT Response"
"853","24.437183","host","3.6.0","USBHID","154","0009000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"854","24.437496","3.6.0","host","USBHID","64","","SET_REPORT Response"
"855","24.476961","host","3.6.0","USBHID","154","000a000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"856","24.477270","3.6.0","host","USBHID","64","","SET_REPORT Response"
"857","24.518068","host","3.6.0","USBHID","154","000b000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"858","24.518376","3.6.0","host","USBHID","64","","SET_REPORT Response"
"859","24.557851","host","3.6.0","USBHID","154","000c000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"860","24.558195","3.6.0","host","USBHID","64","","SET_REPORT Response"
"861","24.597772","host","3.6.0","USBHID","154","000d000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"862","24.598084","3.6.0","host","USBHID","64","","SET_REPORT Response"
"863","24.638028","host","3.6.0","USBHID","154","000e000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"864","24.638369","3.6.0","host","USBHID","64","","SET_REPORT Response"
"865","24.677974","host","3.6.0","USBHID","154","000f000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"866","24.678279","3.6.0","host","USBHID","64","","SET_REPORT Response"
"867","24.720745","host","3.6.0","USBHID","154","0010000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"868","24.721053","3.6.0","host","USBHID","64","","SET_REPORT Response"
"869","24.760821","host","3.6.0","USBHID","154","0011000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"870","24.761124","3.6.0","host","USBHID","64","","SET_REPORT Response"
"871","24.800636","host","3.6.0","USBHID","154","0012000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"872","24.801051","3.6.0","host","USBHID","64","","SET_REPORT Response"
"873","24.839237","host","3.6.0","USBHID","154","0013000000380f030000000010007f7f007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf003fbf0000000000000000000000000000000000000000000000002600","SET_REPORT Request"
"874","24.839556","3.6.0","host","USBHID","64","","SET_REPORT Response"
"875","24.879295","host","3.6.0","USBHID","154","0014000000380f030000000010009f5f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f005f9f0000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"876","24.879604","3.6.0","host","USBHID","64","","SET_REPORT Response"
"877","24.919286","host","3.6.0","USBHID","154","0015000000380f03000000001000bf3f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f007f7f0000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"878","24.919582","3.6.0","host","USBHID","64","","SET_REPORT Response"
"879","24.960455","host","3.6.0","USBHID","154","0016000000380f03000000001000df1f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f009f5f0000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"880","24.960783","3.6.0","host","USBHID","64","","SET_REPORT Response"
"881","25.001262","host","3.6.0","USBHID","154","0017000000380f03000000001000ff0000ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00bf3f000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"882","25.001580","3.6.0","host","USBHID","64","","SET_REPORT Response"
"883","25.041536","host","3.6.0","USBHID","154","0018000000380f03000000001000ff0000ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00df1f000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"884","25.041932","3.6.0","host","USBHID","64","","SET_REPORT Response"
"885","25.081601","host","3.6.0","USBHID","154","0019000000380f0300000000102ad4002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff0000ff00000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"886","25.081921","3.6.0","host","USBHID","64","","SET_REPORT Response"
"887","25.121199","host","3.6.0","USBHID","154","001a000000380f03000000001055aa0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0000ff000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"888","25.121494","3.6.0","host","USBHID","64","","SET_REPORT Response"
"889","25.160736","host","3.6.0","USBHID","154","001b000000380f0300000000107f7f007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4002ad4000000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"890","25.161083","3.6.0","host","USBHID","64","","SET_REPORT Response"
"891","25.201561","host","3.6.0","USBHID","154","001c000000380f030000000010aa5500aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa0055aa000000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"892","25.201873","3.6.0","host","USBHID","64","","SET_REPORT Response"
"893","25.241054","host","3.6.0","USBHID","154","001d000000380f030000000010d42a00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f007f7f000000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"894","25.241438","3.6.0","host","USBHID","64","","SET_REPORT Response"
"895","25.281358","host","3.6.0","USBHID","154","001e000000380f030000000010ff0000ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500aa55000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"896","25.281744","3.6.0","host","USBHID","64","","SET_REPORT Response"
"897","25.321785","host","3.6.0","USBHID","154","001f000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"898","25.322090","3.6.0","host","USBHID","64","","SET_REPORT Response"
"899","25.361426","host","3.6.0","USBHID","154","0000000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"900","25.361722","3.6.0","host","USBHID","64","","SET_REPORT Response"
"901","25.402048","host","3.6.0","USBHID","154","0001000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"902","25.402433","3.6.0","host","USBHID","64","","SET_REPORT Response"
"903","25.442985","host","3.6.0","USBHID","154","0002000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"904","25.443296","3.6.0","host","USBHID","64","","SET_REPORT Response"
"905","25.482480","host","3.6.0","USBHID","154","0003000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"906","25.482884","3.6.0","host","USBHID","64","","SET_REPORT Response"
"907","25.521834","host","3.6.0","USBHID","154","0004000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"908","25.522244","3.6.0","host","USBHID","64","","SET_REPORT Response"
"909","25.561045","host","3.6.0","USBHID","154","0005000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"910","25.561416","3.6.0","host","USBHID","64","","SET_REPORT Response"
"911","25.600513","host","3.6.0","USBHID","154","0006000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"912","25.600885","3.6.0","host","USBHID","64","","SET_REPORT Response"
"913","25.641735","host","3.6.0","USBHID","154","0007000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"914","25.642121","3.6.0","host","USBHID","64","","SET_REPORT Response"
"915","25.681681","host","3.6.0","USBHID","154","0008000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"916","25.681984","3.6.0","host","USBHID","64","","SET_REPORT Response"
"917","25.721693","host","3.6.0","USBHID","154","0009000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"918","25.722087","3.6.0","host","USBHID","64","","SET_REPORT Response"
"919","25.762117","host","3.6.0","USBHID","154","000a000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"920","25.762562","3.6.0","host","USBHID","64","","SET_REPORT Response"
"921","25.801986","host","3.6.0","USBHID","154","000b000000380f030000000010007f7f007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf003fbf0000000000000000000000000000000000000000000000002600","SET_REPORT Request"
"922","25.802308","3.6.0","host","USBHID","64","","SET_REPORT Response"
"923","25.843937","host","3.6.0","USBHID","154","000c000000380f03000000001000bf3f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f007f7f0000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"924","25.844282","3.6.0","host","USBHID","64","","SET_REPORT Response"
"925","25.883987","host","3.6.0","USBHID","154","000d000000380f03000000001000df1f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f009f5f0000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"926","25.884358","3.6.0","host","USBHID","64","","SET_REPORT Response"
"927","25.923088","host","3.6.0","USBHID","154","000e000000380f03000000001000ff0000ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00bf3f000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"928","25.923479","3.6.0","host","USBHID","64","","SET_REPORT Response"
"929","25.962362","host","3.6.0","USBHID","154","000f000000380f03000000001000ff0000ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00df1f000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"930","25.962657","3.6.0","host","USBHID","64","","SET_REPORT Response"
"931","26.004122","host","3.6.0","USBHID","154","0010000000380f0300000000102ad4002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff0000ff00000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"932","26.004510","3.6.0","host","USBHID","64","","SET_REPORT Response"
"933","26.043437","host","3.6.0","USBHID","154","0011000000380f03000000001055aa0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0000ff000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"934","26.043741","3.6.0","host","USBHID","64","","SET_REPORT Response"
"935","26.083077","host","3.6.0","USBHID","154","0012000000380f0300000000107f7f007f7f00aa5500ff0000ff0000b600486d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4002ad4000000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"936","26.083486","3.6.0","host","USBHID","64","","SET_REPORT Response"
"937","26.123389","host","3.6.0","USBHID","154","0013000000380f030000000010aa5500aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa0055aa000000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"938","26.123704","3.6.0","host","USBHID","64","","SET_REPORT Response"
"939","26.164108","host","3.6.0","USBHID","154","0014000000380f030000000010d42a00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f007f7f000000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"940","26.164416","3.6.0","host","USBHID","64","","SET_REPORT Response"
"941","26.206477","host","3.6.0","USBHID","154","0015000000380f030000000010ff0000ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500aa55000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"942","26.206773","3.6.0","host","USBHID","64","","SET_REPORT Response"
"943","26.247090","host","3.6.0","USBHID","154","0016000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"944","26.247404","3.6.0","host","USBHID","64","","SET_REPORT Response"
"945","26.285386","host","3.6.0","USBHID","154","0017000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"946","26.285694","3.6.0","host","USBHID","64","","SET_REPORT Response"
"947","26.325486","host","3.6.0","USBHID","154","0018000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"948","26.325786","3.6.0","host","USBHID","64","","SET_REPORT Response"
"949","26.367565","host","3.6.0","USBHID","154","0019000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"950","26.367869","3.6.0","host","USBHID","64","","SET_REPORT Response"
"951","26.408405","host","3.6.0","USBHID","154","001a000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"952","26.408712","3.6.0","host","USBHID","64","","SET_REPORT Response"
"953","26.448830","host","3.6.0","USBHID","154","001b000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"954","26.449182","3.6.0","host","USBHID","64","","SET_REPORT Response"
"955","26.487564","host","3.6.0","USBHID","154","001c000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"956","26.487909","3.6.0","host","USBHID","64","","SET_REPORT Response"
"957","26.528127","host","3.6.0","USBHID","154","001d000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"958","26.528435","3.6.0","host","USBHID","64","","SET_REPORT Response"
"959","26.565815","host","3.6.0","USBHID","154","001e000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"960","26.566258","3.6.0","host","USBHID","64","","SET_REPORT Response"
"961","26.606216","host","3.6.0","USBHID","154","001f000000380f030000000010001fdf001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff0000ff000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"962","26.606559","3.6.0","host","USBHID","64","","SET_REPORT Response"
"963","26.646330","host","3.6.0","USBHID","154","0000000000380f030000000010003fbf003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff0000ff000000000000000000000000000000000000000000000000a600","SET_REPORT Request"
"964","26.646631","3.6.0","host","USBHID","64","","SET_REPORT Response"
"965","26.686881","host","3.6.0","USBHID","154","0001000000380f030000000010005f9f005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf001fdf0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"966","26.687185","3.6.0","host","USBHID","64","","SET_REPORT Response"
